time_unit,real_y,synth_y,unit_name,difference,control,pre_mspe,post_mspe,mspe_ratio,pre_rmspe,post_rmspe,rmspe_ratio
2021-01-01,5.3,5.300121675174273,Lee,-1.216751742729727e-4,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-02-01,4.8,4.8472674281052175,Lee,-0.04726742810521767,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-03-01,4.7,4.720118844366881,Lee,-0.020118844366880495,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-04-01,4.5,4.471641970199077,Lee,0.02835802980092339,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-05-01,4.4,4.296275320744421,Lee,0.10372467925557949,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-06-01,5,4.962583012510678,Lee,0.03741698748932176,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-07-01,4.8,4.734232563816187,Lee,0.06576743618381276,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-08-01,4.6,4.532021094812743,Lee,0.0679789051872568,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-09-01,4.2,4.109730654538289,Lee,0.09026934546171095,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-10-01,3.9,3.8463073541579518,Lee,0.05369264584204814,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-11-01,3.7,3.657216683136827,Lee,0.04278331686317305,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2021-12-01,3.1,3.176047069890081,Lee,-0.07604706989008081,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-01-01,3.9,3.8381268944658347,Lee,0.06187310553416525,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-02-01,3.3,3.3883573345314066,Lee,-0.08835733453140682,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-03-01,3,3.0897137745227847,Lee,-0.08971377452278473,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-04-01,2.8,2.7771171002820867,Lee,0.02288289971791313,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-05-01,2.9,2.862991862442013,Lee,0.03700813755798693,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-06-01,3.3,3.330685863040019,Lee,-0.03068586304001908,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-07-01,3.2,3.149177417823141,Lee,0.05082258217685931,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-08-01,3.2,3.1999832597563547,Lee,1.6740243645507746e-5,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-09-01,3,3.0394664504418607,Lee,-0.0394664504418607,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-10-01,4.7,2.9986483674549844,Lee,1.7013516325450158,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-11-01,4.2,2.939139811703725,Lee,1.260860188296275,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2022-12-01,3.4,2.59598917014061,Lee,0.80401082985939,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-01-01,3.5,3.0813309013061327,Lee,0.41866909869386726,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-02-01,3.2,2.967206120488895,Lee,0.2327938795111053,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-03-01,3.1,2.8801553247500014,Lee,0.21984467524999873,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-04-01,2.7,2.5699932064633684,Lee,0.1300067935366318,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-05-01,3.1,2.8820309284268353,Lee,0.2179690715731648,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-06-01,3.4,3.2823815667472975,Lee,0.11761843325270238,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-07-01,3.4,3.331420843171866,Lee,0.06857915682813376,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-08-01,3.6,3.5454976210838525,Lee,0.05450237891614762,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-09-01,3.5,3.5084953653322777,Lee,-0.008495365332277682,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
2023-10-01,3.5,3.409201241345194,Lee,0.09079875865480602,Lee,0.0033263223826755887,0.3669984251321436,110.33158633197232,0.05767427834551195,0.6058039494194005,182.1242440524093
